id,concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,order_number,"question_string","type","showup_date",parent_question_concept_id,parent_answer_concept_id
2519,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332768.1310132.1310086.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310086
2518,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332768.1310132.1310124.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310124
2517,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332768.1310132.1310127.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310127
2524,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.596883.1310132.1310042.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310042
2523,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.596883.1310132.1310086.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310086
2522,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.596883.1310132.1310124.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310124
2521,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.596883.1310132.1310127.1310137",0,1,1,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310127
1264,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","cope",1333342,0,1,"1310132.1310042.1310137",0,1,16,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310042
1265,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","cope",1333342,0,1,"1310132.1310086.1310137",0,1,16,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310086
1266,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","cope",1333342,0,1,"1310132.1310124.1310137",0,1,16,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310124
1267,1310137,"What factors might make you less likely to get the vaccine? Please select all that apply.","dmfs_29","cope",1333342,0,1,"1310132.1310127.1310137",0,1,16,"What factors might make you less likely to get the vaccine? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1310132,1310127
1284,1310138,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?","rand_alp_csq_2a","cope",1333342,0,1,"1310140.1332898.1310136.1310129.1310138",0,1,29,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?","QUESTION","2020-10-27 12:45:56",1310136,1310129
1285,1310139,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?","rand_alp_csq_2b","cope",1333342,0,1,"1310140.1332898.1310136.1310130.1310139",0,1,29,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?","QUESTION","2020-10-27 12:45:56",1310136,1310130
1282,1310140,"Do you have a child(ren) that are currently enrolled in childcare centers, schools, or colleges?","rand_alp_csq_1","cope",1333342,0,0,"1310140",1,1,29,"Do you have a child(ren) that are currently enrolled in childcare centers, schools, or colleges?","QUESTION","2020-10-27 11:58:13",1310140,1310140
1309,1310141,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.","cope_aou_xx_2","cope",1333342,0,1,"1332792.1332898.1310135.1332898.1310141",0,1,51,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.","QUESTION","2020-10-27 16:10:31",1310135,1332898
1262,1310142,"Do you plan to get the flu vaccine this season?","dmfs_28","cope",1333342,0,1,"705047.1332768.1310142",0,1,15,"Do you plan to get the flu vaccine this season?","QUESTION","2020-10-27 12:08:30",705047,1332768
1257,1310144,"What was your reason(s) for testing for COVID-19? Please select all that apply.","cdc_covid_19_n_a6","cope",1333342,0,1,"1333327.1332898.1310144",0,1,12,"What was your reason(s) for testing for COVID-19? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1333327,1332898
1258,1310144,"What was your reason(s) for testing for COVID-19? Please select all that apply.","cdc_covid_19_n_a6","cope",1333342,0,1,"1333327.713884.1310144",0,1,12,"What was your reason(s) for testing for COVID-19? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1333327,713884
1252,1310145,"Did you have difficulty with the following aspects of getting a test for COVID-19? Please select all that apply.","cdc_covid_19_n_a3","cope",1333342,0,1,"1333327.1332898.1310145",0,1,12,"Did you have difficulty with the following aspects of getting a test for COVID-19? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1333327,1332898
1251,1310145,"Did you have difficulty with the following aspects of getting a test for COVID-19? Please select all that apply.","cdc_covid_19_n_a3","cope",1333342,0,1,"1333327.713884.1310145",0,1,12,"Did you have difficulty with the following aspects of getting a test for COVID-19? Please select all that apply.","QUESTION","2020-10-27 12:08:30",1333327,713884
1241,1310148,"Are there other important symptoms you want to share with us?","cdc_covid_19_7_xx23_other","cope",1333342,0,1,"1333325.1332898.1310148",0,1,7,"Are there other important symptoms you want to share with us?","QUESTION","2020-10-27 13:38:08",1333325,1332898
1288,1332715,"Anxiety and Mood","cope_s9","cope",1333342,0,0,"1332715",0,0,32,"Anxiety and Mood","TOPIC","2000-01-01 00:00:00",1332715,1332715
1182,1332734,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.","msds_11","cope",1333342,0,1,"1332748.1332864.1332734",0,1,2,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.","QUESTION","2020-05-07 10:05:06",1332748,1332864
1178,1332734,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.","msds_11","cope",1333342,0,1,"1332748.1333148.1332734",0,1,2,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.","QUESTION","2020-05-07 10:05:06",1332748,1333148
1186,1332734,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.","msds_11","cope",1333342,0,1,"1332748.1333306.1332734",0,1,2,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.","QUESTION","2020-05-07 10:05:06",1332748,1333306
1170,1332735,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.","msds_12","cope",1333342,0,1,"1332748.1332864.1332735",0,1,2,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.","QUESTION","2020-05-07 10:05:06",1332748,1332864
1166,1332735,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.","msds_12","cope",1333342,0,1,"1332748.1333148.1332735",0,1,2,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.","QUESTION","2020-05-07 10:05:06",1332748,1333148
1174,1332735,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.","msds_12","cope",1333342,0,1,"1332748.1333306.1332735",0,1,2,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.","QUESTION","2020-05-07 10:05:06",1332748,1333306
1311,1332737,"Are you currently covered by any of the following types of health insurance or health care plans? Select all that apply.","basics_11a","cope",1333342,0,1,"1332874.1332898.1332737",0,1,52,"Are you currently covered by any of the following types of health insurance or health care plans? Select all that apply.","QUESTION","2020-05-07 10:05:06",1332874,1332898
1215,1332738,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.","msds_13","cope",1333342,0,1,"1332748.1332864.1332738",0,1,2,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.","QUESTION","2020-05-07 10:05:06",1332748,1332864
1211,1332738,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.","msds_13","cope",1333342,0,1,"1332748.1333148.1332738",0,1,2,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.","QUESTION","2020-05-07 10:05:06",1332748,1333148
1219,1332738,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.","msds_13","cope",1333342,0,1,"1332748.1333306.1332738",0,1,2,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.","QUESTION","2020-05-07 10:05:06",1332748,1333306
1417,1332739,"Please select the response that best reflects your behavior in the past month. Regardless of what happens to me, I believe I can control my reaction to it.","brcs_2","cope",1333342,0,0,"1332739",1,1,104,"Please select the response that best reflects your behavior in the past month. Regardless of what happens to me, I believe I can control my reaction to it.","QUESTION","2020-05-07 10:05:06",1332739,1332739
1419,1332741,"Please select the response that best reflects your behavior in the past month. I actively look for ways to replace the losses I encounter in life.","brcs_4","cope",1333342,0,0,"1332741",1,1,106,"Please select the response that best reflects your behavior in the past month. I actively look for ways to replace the losses I encounter in life.","QUESTION","2020-05-07 10:05:06",1332741,1332741
1259,1332742,"Were you tested for influenza (flu) in the past month?","cdc_covid_19_9b","cope",1333342,0,0,"1332742",1,1,13,"Were you tested for influenza (flu) in the past month?","QUESTION","2020-05-07 10:05:06",1332742,1332742
1312,1332744,"Are you currently on chemotherapy or immunotherapy?","copect_54","cope",1333342,0,0,"1332744",1,1,53,"Are you currently on chemotherapy or immunotherapy?","QUESTION","2020-05-07 10:05:06",1332744,1332744
1313,1332745,"Do you regularly take immunosuppressant medications (including steroids, methotrexate, biologic agents)?","copect_58","cope",1333342,0,0,"1332745",1,1,54,"Do you regularly take immunosuppressant medications (including steroids, methotrexate, biologic agents)?","QUESTION","2020-05-07 10:05:06",1332745,1332745
1397,1332746,"How often did you use inhalants?","tsu_ds5_13_xx5","cope",1333342,0,1,"1333017.1333158.1332746",0,1,101,"How often did you use inhalants?","QUESTION","2020-05-07 14:22:31",1333017,1333158
1393,1332747,"Do you think you have used more or less methamphetamine in the past month than you used to?","tsu_ds5_13_xx29","cope",1333342,0,1,"1333017.1333103.1332747",0,1,101,"Do you think you have used more or less methamphetamine in the past month than you used to?","QUESTION","2020-05-07 12:49:44",1333017,1333103
1153,1332748,"Thinking about your current social habits, in the last 5 days: I have stayed home all day (aside from time spent outdoors, but never closer than 6 feet from people who are not from my home),.","msds_9","cope",1333342,0,0,"1332748",1,1,2,"Thinking about your current social habits, in the last 5 days: I have stayed home all day (aside from time spent outdoors, but never closer than 6 feet from people who are not from my home),.","QUESTION","2020-05-07 10:05:06",1332748,1332748
1317,1332749,"Choose the answer that best describes how you felt in the past month. In general, how happy are you?","ukmh_j1","cope",1333342,0,0,"1332749",1,1,58,"Choose the answer that best describes how you felt in the past month. In general, how happy are you?","QUESTION","2020-05-07 10:05:06",1332749,1332749
1318,1332750,"Choose the answer that best describes how you felt in the past month. To what extent do you feel your life to be meaningful?","ukmh_j3","cope",1333342,0,0,"1332750",1,1,59,"Choose the answer that best describes how you felt in the past month. To what extent do you feel your life to be meaningful?","QUESTION","2020-05-07 10:05:06",1332750,1332750
1382,1332751,"How often did you use synthetic marijuana or fake weed?","tsu_ds5_13_xx7","cope",1333342,0,1,"1333017.1333153.1332751",0,1,101,"How often did you use synthetic marijuana or fake weed?","QUESTION","2020-05-07 19:24:00",1333017,1333153
1399,1332752,"How often did you use prescription sedatives or prescription sleeping pills?","tsu_ds5_13_xx8","cope",1333342,0,1,"1333017.1333159.1332752",0,1,101,"How often did you use prescription sedatives or prescription sleeping pills?","QUESTION","2020-05-07 11:11:13",1333017,1333159
1385,1332753,"How often did you use cocaine?","tsu_ds5_13_xx9","cope",1333342,0,1,"1333017.1333154.1332753",0,1,101,"How often did you use cocaine?","QUESTION","2020-05-07 13:40:31",1333017,1333154
1402,1332754,"How often did you use hallucinogens?","tsu_ds5_13_xx10","cope",1333342,0,1,"1333017.1333161.1332754",0,1,101,"How often did you use hallucinogens?","QUESTION","2020-05-07 13:40:31",1333017,1333161
1388,1332755,"How often did you use prescription stimulants?","tsu_ds5_13_xx11","cope",1333342,0,1,"1333017.1333155.1332755",0,1,101,"How often did you use prescription stimulants?","QUESTION","2020-05-07 10:05:06",1333017,1333155
1360,1332756,"How long has it been since you last used an electronic nicotine product?","lifestyle_2_xx12","cope",1333342,0,1,"1333299.1333137.1332756",0,1,99,"How long has it been since you last used an electronic nicotine product?","QUESTION","2020-05-07 12:43:21",1333299,1333137
1227,1332762,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties),.","msds_14","cope",1333342,0,1,"1332748.1332864.1332762",0,1,2,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties),.","QUESTION","2020-05-07 10:05:06",1332748,1332864
1223,1332762,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties),.","msds_14","cope",1333342,0,1,"1332748.1333148.1332762",0,1,2,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties),.","QUESTION","2020-05-07 10:05:06",1332748,1333148
1231,1332762,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties),.","msds_14","cope",1333342,0,1,"1332748.1333306.1332762",0,1,2,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties),.","QUESTION","2020-05-07 10:05:06",1332748,1333306
1244,1332763,"Have you EVER been near someone that you know, or suspect, had COVID-19 (such as co-workers, family members, or others)? Select all that apply.","copect_17","cope",1333342,0,0,"1332763",1,1,8,"Have you EVER been near someone that you know, or suspect, had COVID-19 (such as co-workers, family members, or others)? Select all that apply.","QUESTION","2020-05-07 10:05:06",1332763,1332763
1358,1332767,"In the past month: Did someone in your home smoke tobacco/nicotine (including cigarettes, cigar, cigarillos, pipes, hookah) every day, some days, or not at all?","copect_50_xx17","cope",1333342,0,0,"1332767",1,1,98,"In the past month: Did someone in your home smoke tobacco/nicotine (including cigarettes, cigar, cigarillos, pipes, hookah) every day, some days, or not at all?","QUESTION","2020-05-07 10:05:06",1332767,1332767
1246,1332769,"Who do you know who has died? Check all that apply.","nhs_covid_fhc17b","cope",1333342,0,1,"1333297.1332898.1332769",0,1,9,"Who do you know who has died? Check all that apply.","QUESTION","2020-07-07 11:42:48",1333297,1332898
1307,1332792,"Are you currently pregnant?","overallhealth_14b","cope",1333342,0,0,"1332792",1,1,51,"Are you currently pregnant?","QUESTION","2020-05-07 10:05:06",1332792,1332792
1374,1332793,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","audit_c_2","cope",1333342,0,1,"1332876.1332859.1332793",0,1,100,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","QUESTION","2020-05-07 10:39:32",1332876,1332859
1362,1332793,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","audit_c_2","cope",1333342,0,1,"1332876.1332921.1332793",0,1,100,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","QUESTION","2020-05-07 10:39:32",1332876,1332921
1370,1332793,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","audit_c_2","cope",1333342,0,1,"1332876.1333315.1332793",0,1,100,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","QUESTION","2020-05-07 10:39:32",1332876,1333315
1366,1332793,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","audit_c_2","cope",1333342,0,1,"1332876.1333316.1332793",0,1,100,"In the past month: How many standard drinks containing alcohol do you have on a typical day?","QUESTION","2020-05-07 10:39:32",1332876,1333316
1332,1332794,"In the last month, how often have you felt that you were unable to control the important things in your life?","cpss_2","cope",1333342,0,0,"1332794",1,1,73,"In the last month, how often have you felt that you were unable to control the important things in your life?","QUESTION","2020-05-07 10:05:06",1332794,1332794
1408,1332795,"How often did you use prescription opioids?","tsu_ds5_13_xx1","cope",1333342,0,1,"1333017.1333169.1332795",0,1,101,"How often did you use prescription opioids?","QUESTION","2020-05-07 12:19:51",1333017,1333169
1405,1332796,"How often did you use heroin?","tsu_ds5_13_xx2","cope",1333342,0,1,"1333017.1332881.1332796",0,1,101,"How often did you use heroin?","QUESTION","2020-05-07 20:53:16",1333017,1332881
1394,1332797,"How often did you use synthetic stimulants?","tsu_ds5_13_xx4","cope",1333342,0,1,"1333017.1333157.1332797",0,1,101,"How often did you use synthetic stimulants?","QUESTION","2020-05-07 20:46:43",1333017,1333157
1380,1332800,"Did your use include smoking cannabis?","tsu_ds5_13_xx20","cope",1333342,0,1,"1333017.1333152.1332800",0,1,101,"Did your use include smoking cannabis?","QUESTION","2020-05-07 12:20:56",1333017,1333152
1381,1332801,"Do you think you have used more or less cannabis in the past month than you used to?","tsu_ds5_13_xx21","cope",1333342,0,1,"1333017.1333152.1332801",0,1,101,"Do you think you have used more or less cannabis in the past month than you used to?","QUESTION","2020-05-07 12:20:56",1333017,1333152
1383,1332802,"Did your use include smoking synthetic marijuana or fake weed?","tsu_ds5_13_xx22","cope",1333342,0,1,"1333017.1333153.1332802",0,1,101,"Did your use include smoking synthetic marijuana or fake weed?","QUESTION","2020-05-07 19:24:00",1333017,1333153
1384,1332803,"Do you think you have used more or less synthetic marijuana or fake weed in the past month than you used to?","tsu_ds5_13_xx23","cope",1333342,0,1,"1333017.1333153.1332803",0,1,101,"Do you think you have used more or less synthetic marijuana or fake weed in the past month than you used to?","QUESTION","2020-05-07 19:24:00",1333017,1333153
1386,1332804,"Did your use include smoking cocaine?","tsu_ds5_13_xx24","cope",1333342,0,1,"1333017.1333154.1332804",0,1,101,"Did your use include smoking cocaine?","QUESTION","2020-05-07 13:40:31",1333017,1333154
1387,1332805,"Do you think you have used more or less cocaine in the past month than you used to?","tsu_ds5_13_xx25","cope",1333342,0,1,"1333017.1333154.1332805",0,1,101,"Do you think you have used more or less cocaine in the past month than you used to?","QUESTION","2020-05-07 13:40:31",1333017,1333154
1389,1332806,"Did you use prescription stimulants in any way a doctor did not direct you to use it?","tsu_ds5_13_xx26","cope",1333342,0,1,"1333017.1333155.1332806",0,1,101,"Did you use prescription stimulants in any way a doctor did not direct you to use it?","QUESTION","2020-05-07 10:05:06",1333017,1333155
1390,1332807,"Do you think you have used more or less prescription stimulants in the past month than you used to?","tsu_ds5_13_xx27","cope",1333342,0,1,"1333017.1333155.1332807",0,1,101,"Do you think you have used more or less prescription stimulants in the past month than you used to?","QUESTION","2020-05-07 10:05:06",1333017,1333155
1392,1332808,"Did your use include smoking methamphetamine?","tsu_ds5_13_xx28","cope",1333342,0,1,"1333017.1333103.1332808",0,1,101,"Did your use include smoking methamphetamine?","QUESTION","2020-05-07 12:49:44",1333017,1333103
1305,1332811,"Health Basics","cope_s7","cope",1333342,0,0,"1332811",0,0,49,"Health Basics","TOPIC","2000-01-01 00:00:00",1332811,1332811
1319,1332812,"Social Support","cope_s8","cope",1333342,0,0,"1332812",0,0,60,"Social Support","TOPIC","2000-01-01 00:00:00",1332812,1332812
1341,1332814,"Physical Activity","cope_s12","cope",1333342,0,0,"1332814",0,0,82,"Physical Activity","TOPIC","2000-01-01 00:00:00",1332814,1332814
1346,1332815,"Loneliness","cope_s13","cope",1333342,0,0,"1332815",0,0,87,"Loneliness","TOPIC","2000-01-01 00:00:00",1332815,1332815
1355,1332816,"Substance Use","cope_s14","cope",1333342,0,0,"1332816",0,0,96,"Substance Use","TOPIC","2000-01-01 00:00:00",1332816,1332816
1415,1332817,"Resilience","cope_s15","cope",1333342,0,0,"1332817",0,0,102,"Resilience","TOPIC","2000-01-01 00:00:00",1332817,1332817
1420,1332818,"Discrimination","cope_s16","cope",1333342,0,0,"1332818",0,0,107,"Discrimination","TOPIC","2000-01-01 00:00:00",1332818,1332818
1395,1332819,"Did your use include smoking synthetic stimulants?","tsu_ds5_13_xx30","cope",1333342,0,1,"1333017.1333157.1332819",0,1,101,"Did your use include smoking synthetic stimulants?","QUESTION","2020-05-07 20:46:43",1333017,1333157
1396,1332820,"Do you think you have used more or less synthetic stimulants in the past month than you used to?","tsu_ds5_13_xx31","cope",1333342,0,1,"1333017.1333157.1332820",0,1,101,"Do you think you have used more or less synthetic stimulants in the past month than you used to?","QUESTION","2020-05-07 20:46:43",1333017,1333157
1398,1332822,"Do you think you have used more or less inhalants in the past month than you used to?","tsu_ds5_13_xx32","cope",1333342,0,1,"1333017.1333158.1332822",0,1,101,"Do you think you have used more or less inhalants in the past month than you used to?","QUESTION","2020-05-07 14:22:31",1333017,1333158
1400,1332824,"Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?","tsu_ds5_13_xx33","cope",1333342,0,1,"1333017.1333159.1332824",0,1,101,"Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?","QUESTION","2020-05-07 11:11:13",1333017,1333159
1401,1332826,"Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?","tsu_ds5_13_xx34","cope",1333342,0,1,"1333017.1333159.1332826",0,1,101,"Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?","QUESTION","2020-05-07 11:11:13",1333017,1333159
1403,1332828,"Did your use include smoking hallucinogens?","tsu_ds5_13_xx35","cope",1333342,0,1,"1333017.1333161.1332828",0,1,101,"Did your use include smoking hallucinogens?","QUESTION","2020-05-07 13:40:31",1333017,1333161
1404,1332829,"Do you think you have used more or less hallucinogens in the past month than you used to?","tsu_ds5_13_xx36","cope",1333342,0,1,"1333017.1333161.1332829",0,1,101,"Do you think you have used more or less hallucinogens in the past month than you used to?","QUESTION","2020-05-07 13:40:31",1333017,1333161
1406,1332830,"Did your use include smoking heroin?","tsu_ds5_13_xx37","cope",1333342,0,1,"1333017.1332881.1332830",0,1,101,"Did your use include smoking heroin?","QUESTION","2020-05-07 20:53:16",1333017,1332881
1407,1332831,"Do you think you have used more or less heroin in the past month than you used to?","tsu_ds5_13_xx38","cope",1333342,0,1,"1333017.1332881.1332831",0,1,101,"Do you think you have used more or less heroin in the past month than you used to?","QUESTION","2020-05-07 20:53:16",1333017,1332881
1409,1332832,"Did your use include smoking prescription opioids?","tsu_ds5_13_xx40","cope",1333342,0,1,"1333017.1333169.1332832",0,1,101,"Did your use include smoking prescription opioids?","QUESTION","2020-05-07 12:19:51",1333017,1333169
1314,1332833,"What is your current marital status?","basics_8","cope",1333342,0,0,"1332833",1,1,55,"What is your current marital status?","QUESTION","2020-05-07 10:05:06",1332833,1332833
1316,1332835,"Choose the answer that best describes how you felt in the past month. In uncertain times, I usually expect the best.","lot_r_1","cope",1333342,0,0,"1332835",1,1,57,"Choose the answer that best describes how you felt in the past month. In uncertain times, I usually expect the best.","QUESTION","2020-05-07 10:05:06",1332835,1332835
1286,1332843,"What is your current employment status? Select all that apply.","basics_12","cope",1333342,0,0,"1332843",1,1,30,"What is your current employment status? Select all that apply.","QUESTION","2020-05-07 10:05:06",1332843,1332843
1280,1332847,"In the past month, have the following behaviors increased in your household? Select all that apply.","cdc_covid_19_26","cope",1333342,0,0,"1332847",1,1,27,"In the past month, have the following behaviors increased in your household? Select all that apply.","QUESTION","2020-05-07 10:05:06",1332847,1332847
1418,1332848,"Please select the response that best reflects your behavior in the past month. I believe I can grow in positive ways by dealing with difficult situations.","brcs_3","cope",1333342,0,0,"1332848",1,1,105,"Please select the response that best reflects your behavior in the past month. I believe I can grow in positive ways by dealing with difficult situations.","QUESTION","2020-05-07 10:05:06",1332848,1332848
1357,1332849,"How long has it been since you last smoked?","copect_50_xx19","cope",1333342,0,1,"1333011.1333137.1332849",0,1,97,"How long has it been since you last smoked?","QUESTION","2020-05-07 11:13:18",1333011,1333137
1375,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1332859.1332793.1332736.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332736
1377,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1332859.1332793.13328879.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,13328879
1376,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1332859.1332793.1332940.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332940
1363,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1332921.1332793.1332736.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332736
1365,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1332921.1332793.1332887.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332887
1364,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1332921.1332793.1332940.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332940
1371,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1333315.1332793.1332736.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332736
1373,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1333315.1332793.13328879.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,13328879
1372,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1333315.1332793.1332940.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332940
1367,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1333316.1332793.1332736.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332736
1369,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1333316.1332793.13328879.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,13328879
1368,1332853,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","audit_c_3","cope",1333342,0,1,"1332876.1333316.1332793.1332940.1332853",0,1,100,"In the past month: How often do you have six or more drinks containing alcohol on one occasion?","QUESTION","2020-05-07 12:12:10",1332793,1332940
