"id","analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","stratum_6","count_value","min_value","max_value","avg_value","stdev_value","median_value","p10_value","p25_value","p75_value","p90_value"
14670,1814,8157111161,"copies per milliliter","",1894970,1894970,"",3,1894970,1894970,1894970,0,1894970,1894970,1894970,1894970,1894970
14671,1815,8157111161,"copies per milliliter",8507,1894970,1894970,0,3,1894970,1894970,1894970,0,1894970,1894970,1894970,1894970,1894970
14672,1815,8139011165,"copies per milliliter",8532,10,9360,850,3925,114,1638980,12378,78285.9,920,277,411,3072,12216
14673,1815,3038887,"ng/mL/hr",8507,0.1,14810,1345,42,0.5,20493,2501.33,4932.45,86.2,1.3,3.3,1912,8605
14674,1815,3038887,"nanogram per milliliter",8507,0.1,14810,1345,252,0.5,20493,2501.33,4883.08,86.2,1.3,3.3,1912,8605
14675,1815,8137611141,"ng/mL/hr",8507,0.1,14810,1345,42,0.5,20493,2501.33,4932.45,86.2,1.3,3.3,1912,8605
14676,1815,8137611141,"nanogram per milliliter",8507,0.1,14810,1345,252,0.5,20493,2501.33,4883.08,86.2,1.3,3.3,1912,8605
14677,1815,3017250,"milligram per 24 hours",8507,150,3170,275,1250,35,21541,1700.55,854.93,1713,854,1285,2038,2389
14678,1815,8140611150,"milligram per 24 hours",8507,150,3170,275,1249,35,21541,1701.06,855.09,1715,854,1288,2038,2389
14679,1814,3017315,"Arbitrary unit/liter","",290,82250,"",9,299,82244,29737.6,31591.5,15327,299,1500,53174,82244
14680,1815,3017315,"Arbitrary unit/liter",8507,290,82250,7450,8,389,82244,33417.4,31643.6,15327,389,1500,53174,82244
14681,1814,8143211148,"Arbitrary unit/liter","",290,82250,"",9,299,82244,29737.6,31591.5,15327,299,1500,53174,82244
14682,1815,8143211148,"Arbitrary unit/liter",8507,290,82250,7450,8,389,82244,33417.4,31643.6,15327,389,1500,53174,82244
14683,1814,8156511168,"milliunit per milliliter","",20,42800,"",6,25,63714,14017.3,25226.8,696,25,110,17183,63714
14684,1814,8156511168,"milli-international unit per milliliter","",20,42800,"",6,25,63714,14017.3,25226.8,696,25,110,17183,63714
14685,1814,8156511168,"micro-international unit per milliliter","",20,42800,"",12,25,63714,14017.3,24052.8,696,25,110,17183,63714
14686,1815,8156511168,"milli-international unit per milliliter",8532,20,42800,3890,6,25,63714,14017.3,25226.8,696,25,110,17183,63714
14687,1815,8156511168,"micro-international unit per milliliter",8532,20,42800,3890,12,25,63714,14017.3,24052.8,696,25,110,17183,63714
14688,1815,8156511168,"milliunit per milliliter",8532,20,42800,3890,6,25,63714,14017.3,25226.8,696,25,110,17183,63714
14689,1815,3010955,"mcmol/gm/yr",8532,100,1300,110,11,171,90660,8562.27,27229.2,324,174,210,576,606
14690,1814,3010955,"mcmol/gm/yr","",100,1300,"",27,109,90660,4286.37,17333.9,328,174,245,606,4902
14691,1815,8123011156,"mcmol/gm/yr",8532,100,1300,110,11,171,90660,8562.27,27229.2,324,174,210,576,606
14692,1814,8123011156,"mcmol/gm/yr","",100,1300,"",27,109,90660,4286.37,17333.9,328,174,245,606,4902
14693,1815,3000905,"thousand per cubic millimeter",8507,0,20,2,2275,0,596000,2402.13,23522.4,6.3,2.2,4,9.7,508
14694,1814,3000905,"thousand per cubic millimeter","",0,20,"",4492,0,596000,2046.33,20344,6.2,2.1,3.9,9.35,453
14695,1814,8132511156,"thousand per cubic millimeter","",0,20320,"",623,0,596000,14647.3,52935.9,1285,128,380,7228,30658
14696,1815,8132511156,"thousand per cubic millimeter",8507,0,20320,1845,329,0,596000,16536.7,60011.4,1294,106,397,8364,33000
14697,1815,3035583,"per high power field",8532,0,40,5,312490,0,47586,50.97,338.51,4,1,2,15,66
14698,1814,3035583,"per high power field","",0,40,"",488780,0,47586,49.79,327.75,3,1,1,12,60
14699,1814,3020451,"mcmol/gm/yr","",80,1270,"",27,86,55850,2716.04,10671.7,276,154,189,578,3798
14700,1815,3020451,"mcmol/gm/yr",8532,80,1270,110,11,86,55850,5307.55,16763.5,237,122,156,462,495
14701,1815,8116611173,"mcmol/gm/yr",8532,80,1270,110,11,86,55850,5307.55,16763.5,237,122,156,462,495
14702,1814,8116611173,"mcmol/gm/yr","",80,1270,"",27,86,55850,2716.04,10671.7,276,154,189,578,3798
14703,1814,8131911167,"cells per microliter","",64090,64090,"",5,64090,64090,64090,0,64090,64090,64090,64090,64090
14704,1815,8131911167,"cells per microliter",8507,64090,64090,0,5,64090,64090,64090,0,64090,64090,64090,64090,64090
14705,1815,3000067,"picogram per milliliter",8532,0,290,25,351554,0,37650,108.58,317.91,59,21,35,106,205
14706,1815,8150911141,"picogram per milliliter",8532,5,390,35,23128,5,37650,150.37,696.85,70,23,35,148,279
14707,1814,8150911141,"picogram per milliliter","",5,390,"",30891,5,37650,157.16,625.61,73,23,35,155,291
14708,1815,8124411156,"Arbitrary unit/liter",8507,30,1340,120,655,30,23953,570.45,1246.59,250,69,120,605,1312
14709,1814,3012133,"Arbitrary unit/liter","",10,4000,"",893,10,158952,5485.73,18198.1,42,12,17,751,12672
14710,1815,3012133,"Arbitrary unit/liter",8507,10,4000,365,521,10,158952,6214.63,19263.4,42,13,18,1608,15890
14711,1814,8113311154,"Arbitrary unit/liter","",10,4000,"",893,10,158952,5485.73,18198.1,42,12,17,751,12672
14712,1815,8113311154,"Arbitrary unit/liter",8507,10,4000,365,521,10,158952,6214.63,19263.4,42,13,18,1608,15890
14713,1815,8141111197,"cubic millimeter",8532,10,29740,2705,111,26,134440,7981,23312.1,704,45,151,2967,27140
14714,1815,3013502,"percent",8532,80,110,3,15374504,-99,100100,96.74,51.49,98,93,95,99,100
14715,1814,3013502,"percent","",80,110,"",33526982,-99,100100,96.53,42.87,97,93,95,99,100
14716,1814,40762896,"picogram per milliliter","",3,74560,"",504,3,169000,14268.4,30543.4,62,5,8,13489,46824
14717,1815,40762896,"picogram per milliliter",8532,3,74560,6780,378,3,169000,13472.5,31817.4,43,5,6,8865,44949
14718,1814,8136011151,"picogram per milliliter","",3,74560,"",504,3,169000,14268.4,30543.4,62,5,8,13489,46824
14719,1815,8136011151,"picogram per milliliter",8532,3,74560,6780,378,3,169000,13472.5,31817.4,43,5,6,8865,44949
14720,1815,3020891,"degree Fahrenheit",8532,90,110,2,4397044,0,36274,98.38,24.46,98.2,97.5,97.9,98.6,99.2
14721,1815,3021614,"international unit per milliliter",8532,0,30,3,67195,0,18173,34.23,203.03,8,4,6,13,46
14722,1814,3021614,"international unit per milliliter","",0,30,"",95330,0,18173,36.57,203.98,8,4,6,13,45
14723,1815,8156811193,"international unit per milliliter",8532,0,30,3,67195,0,18173,34.23,203.03,8,4,6,13,46
14724,1814,8156811193,"international unit per milliliter","",0,30,"",95330,0,18173,36.57,203.98,8,4,6,13,45
14725,1814,3038887,"ng/mL/hr","",0.1,14810,"",135,0.1,72900,4332.2,9147.98,150,0.7,2.9,4652,14061
14726,1814,3038887,"nanogram per milliliter","",0.1,14810,"",810,0.1,72900,4332.2,9119.66,150,0.7,2.9,4652,14061
14727,1815,3038887,"ng/mL/hr",8532,0.1,14810,1345,93,0.1,72900,5159.04,10432,241,0.6,2.1,5924,18212
14728,1815,3038887,"nanogram per milliliter",8532,0.1,14810,1345,558,0.1,72900,5159.04,10385,241,0.6,2.1,5924,18212
14729,1814,8137611141,"nanogram per milliliter","",0.1,14810,"",810,0.1,72900,4332.2,9119.66,150,0.7,2.9,4652,14061
14730,1814,8137611141,"ng/mL/hr","",0.1,14810,"",135,0.1,72900,4332.2,9147.98,150,0.7,2.9,4652,14061
14731,1815,8137611141,"nanogram per milliliter",8532,0.1,14810,1345,558,0.1,72900,5159.04,10385,241,0.6,2.1,5924,18212
14732,1815,8137611141,"ng/mL/hr",8532,0.1,14810,1345,93,0.1,72900,5159.04,10432,241,0.6,2.1,5924,18212
14733,1814,8159311170,"nanogram per milliliter","",0.7,90,"",2166,0.7,20297,177.77,1243.42,5.2,1.85,2.8,28,56.9
14734,1815,8159311170,"nanogram per milliliter",8507,0.7,90,10,990,0.7,20297,315.8,1800.25,3.6,1.5,2.5,9.1,152.8
14735,1814,8159311170,"ng/mL/hr","",0.7,90,"",361,0.7,20297,177.77,1244.86,5.2,1.85,2.8,28,56.9
14736,1815,8159311170,"ng/mL/hr",8507,0.7,90,10,165,0.7,20297,315.8,1804.82,3.6,1.5,2.5,9.1,152.8
14737,1815,8132211160,"milli-international unit per milliliter",8507,3,130500,11865,1,130500,130500,130500,0,130500,130500,130500,130500,130500
14738,1815,8132211160,"micro-international unit per milliliter",8507,3,130500,11865,2,130500,130500,130500,0,130500,130500,130500,130500,130500
14739,1815,8132211160,"milliunit per milliliter",8507,3,130500,11865,1,130500,130500,130500,0,130500,130500,130500,130500,130500
14740,1814,8137711189,"unit per milliliter","",6,210,"",156,6.2,26605,1316.74,5348.91,30.5,10.2,16.3,92.4,438.9
14741,1815,8137711189,"unit per milliliter",8532,6,210,20,152,6.2,26605,1350.63,5415.13,30.5,10.2,16.3,92.4,438.9
14742,1815,8119811154,"copies per milliliter",8507,18300,18900000,1716520,1053,18300,18900000,6245830,5503800,5180000,273000,1390000,9960000,15300000
14743,1814,8119811154,"copies per milliliter","",18300,18900000,"",1587,18300,18900000,6172660,5477980,4941000,273000,1330000,10300000,15200000
14744,1815,8131611173,"international unit per milliliter",8507,568640,19154000,1689580,10,692990,19154000,9923500,9729810,692990,692990,692990,19154000,19154000
14745,1814,8131611173,"international unit per milliliter","",568640,19154000,"",15,568648,19154000,6805210,9038540,692990,568648,568648,19154000,19154000
14746,1815,40758914,"per microliter",8532,0,1720,155,22548,0,1661000,3850.66,41134.5,215,13,68,720,3080
14747,1815,40758914,"microliter",8532,0,1880,170,5524,0,1661000,4151.79,45532.6,230,14,74,775,3150
14748,1815,8125211159,"per microliter",8532,0,2020,185,23616,0,1661000,4731.98,44438.6,224,14,71,800,3807
14749,1815,8125211159,"microliter",8532,0,1880,170,5524,0,1661000,4151.79,45532.6,230,14,74,775,3150
14750,1815,8131611189,"international unit per milliliter",8532,82550,1824590,158365,5,1824590,1824590,1824590,0,1824590,1824590,1824590,1824590,1824590
14751,1814,8131611189,"international unit per milliliter","",82550,1824590,"",10,82550,1824590,953570,918136,82550,82550,82550,1824590,1824590
14752,1815,8115811174,"international unit per liter",8507,2566030,51553630,4453420,8,2566030,5730620,4148330,1691540,2566030,2566030,2566030,5730620,5730620
14753,1814,8116411166,"milli-international unit per milliliter","",4510,73770,"",30,4512,73765,27331.4,15864.9,24313,8963,13641,39546,43029
14754,1815,8116411166,"milliunit per milliliter",8532,4510,73770,6295,30,4512,73765,27331.4,15864.9,24313,8963,13641,39546,43029
14755,1815,8116411166,"micro-international unit per milliliter",8532,4510,73770,6295,60,4512,73765,27331.4,15729.8,24313,8963,13641,39546,43029
14756,1814,8116411166,"micro-international unit per milliliter","",4510,73770,"",60,4512,73765,27331.4,15729.8,24313,8963,13641,39546,43029
14757,1815,8116411166,"milli-international unit per milliliter",8532,4510,73770,6295,30,4512,73765,27331.4,15864.9,24313,8963,13641,39546,43029
14758,1814,8116411166,"milliunit per milliliter","",4510,73770,"",30,4512,73765,27331.4,15864.9,24313,8963,13641,39546,43029
14759,1814,8141111197,"cubic millimeter","",10,29740,"",261,10,1490000,43691,181546,663,51,159,4195,89980
14760,1815,8141111197,"cubic millimeter",8507,10,29740,2705,150,10,1490000,70116.3,235496,453,65,174,12000,140790
14761,1815,8158011181,"cubic millimeter",8507,10,44170,4015,150,12.5,1490000,64357.5,228158,1925,46,325,14000,123000
14762,1815,3020891,"degree Fahrenheit",8507,90,110,2,4316183,0,97333,98.4,50.06,98.2,97.5,97.8,98.7,99.3
14763,1814,3020891,"degree Fahrenheit","",90,110,"",8713227,0,97333,98.39,39.29,98.2,97.5,97.9,98.7,99.3
14764,1814,3007220,"Arbitrary unit/liter","",0,670,"",60385,0,575913,767.6,6553.99,99,31,54,228,724
14765,1815,3007220,"Arbitrary unit/liter",8532,0,670,60,27059,0,575913,545.12,6999.09,78,28,46,156,429
14766,1814,8119011164,"Arbitrary unit/liter","",0,670,"",60385,0,575913,767.6,6553.99,99,31,54,228,724
14767,1815,8119011164,"Arbitrary unit/liter",8532,0,670,60,27059,0,575913,545.12,6999.09,78,28,46,156,429
14768,1814,3026237,"per microliter","",0,16120,"",10266,0,9700000,44173,290059,950,5,56,4750,36750
14769,1815,3026237,"per microliter",8532,0,16120,1465,4454,0,9700000,37509.2,318129,508,2,35,3344,23000
14770,1815,8118811160,"per microliter",8532,0,16930,1540,22395,0,9700000,47317.9,304766,600,4,55,4293,36000
14771,1814,8118811160,"per microliter","",0,16930,"",51596,0,9700000,53941.9,315952,785,5,73,5566,45198
14772,1814,3010409,"per microliter","",0,880,"",9964,0,7750000,10505.5,142078,10,0,0,330,5700
14773,1815,3010409,"per microliter",8532,0,880,80,5104,0,7750000,10819.7,172743,9,0,0,303,4895
14774,1814,8153911163,"per microliter","",0,1300,"",73391,0,7750000,12515.2,122242,13,0,1,443,7500
14775,1815,8153911163,"per microliter",8532,0,1300,120,35737,0,7750000,11219.1,106262,12,0,1,380,6490
14776,1815,8117311183,"international unit per milliliter",8532,1911390,1911390,0,5,1911390,1911390,1911390,0,1911390,1911390,1911390,1911390,1911390
14777,1814,8117311183,"international unit per milliliter","",1911390,1911390,"",5,1911390,1911390,1911390,0,1911390,1911390,1911390,1911390,1911390
14778,1815,3037010,"microgram per 24 hours",8532,0,40,5,1657,0,32811,101.05,994.38,3,1,2,9,42
14779,1815,3037010,"Milligram per day",8532,0,40,5,4389,0,32811,141.73,1136.19,3,0.52,1,10.17,52
14780,1815,3037010,"mg/day",8532,0,40,5,1657,0,32811,101.05,994.38,3,1,2,9,42
14781,1815,8153211180,"microgram per 24 hours",8532,0,40,5,1657,0,32811,101.05,994.38,3,1,2,9,42
14782,1815,8153211180,"Milligram per day",8532,0,40,5,4389,0,32811,141.73,1136.19,3,0.52,1,10.17,52
14783,1815,8153211180,"mg/day",8532,0,40,5,1657,0,32811,101.05,994.38,3,1,2,9,42
14784,1815,8131611189,"international unit per milliliter",8507,82550,1824590,158365,5,82550,82550,82550,0,82550,82550,82550,82550,82550
14785,1815,3000905,"thousand per cubic millimeter",8532,0,20,2,2217,0,482200,1681.22,16453.9,6,2,3.9,9,389
14786,1815,8132511156,"thousand per cubic millimeter",8532,0,20320,1845,294,2,482200,12533.1,43688.2,1271,133,357,6276,28750
14787,1814,8149411191,"tuberculin units/ML","",62550,62560,"",2,62555,62555,62555,0,62555,62555,62555,62555,62555
14788,1815,8149411191,"tuberculin units/ML",8507,62550,62560,1,2,62555,62555,62555,0,62555,62555,62555,62555,62555
14789,1814,8141011166,"Milligram per day","",0,820,"",5486,0,218380,960.47,6381.25,48,6,15,241,1325
14790,1815,8141011166,"Milligram per day",8507,0,820,75,2992,1,218380,1296.72,8062.4,66,8,20,340,1793
14791,1815,3017797,"milli-international unit per milliliter",8507,0,670,60,6116,0,38403,489.93,1568.09,46.92,4.09,10.4,221.96,838.87
14792,1814,3017797,"milli-international unit per milliliter","",0,670,"",11963,0,38403,523.36,1607.18,49.76,4.21,11.45,244.82,950.9
14793,1815,3017797,"milliunit per milliliter",8507,0,670,60,6116,0,38403,489.93,1568.09,46.92,4.09,10.4,221.96,838.87
14794,1815,3017797,"micro-international unit per milliliter",8507,0,670,60,12232,0,38403,489.93,1568.03,46.92,4.09,10.4,221.96,838.87
14795,1814,3017797,"milliunit per milliliter","",0,670,"",11963,0,38403,523.36,1607.18,49.76,4.21,11.45,244.82,950.9
14796,1814,3017797,"micro-international unit per milliliter","",0,670,"",23926,0,38403,523.36,1607.14,49.76,4.21,11.45,244.82,950.9
14797,1814,8114411158,"milliunit per milliliter","",0,670,"",11963,0,38403,523.36,1607.18,49.76,4.21,11.45,244.82,950.9
14798,1815,8114411158,"milli-international unit per milliliter",8507,0,670,60,6116,0,38403,489.93,1568.09,46.92,4.09,10.4,221.96,838.87
14799,1814,8114411158,"milli-international unit per milliliter","",0,670,"",11963,0,38403,523.36,1607.18,49.76,4.21,11.45,244.82,950.9
14800,1815,8114411158,"micro-international unit per milliliter",8507,0,670,60,12232,0,38403,489.93,1568.03,46.92,4.09,10.4,221.96,838.87
14801,1814,8114411158,"micro-international unit per milliliter","",0,670,"",23926,0,38403,523.36,1607.14,49.76,4.21,11.45,244.82,950.9
14802,1815,8114411158,"milliunit per milliliter",8507,0,670,60,6116,0,38403,489.93,1568.09,46.92,4.09,10.4,221.96,838.87
14803,1815,8112311154,"/mL",8507,40780,40790,1,1,40787,40787,40787,0,40787,40787,40787,40787,40787
14804,1815,8112311154,"milliliter",8507,40780,40790,1,4,40787,40787,40787,0,40787,40787,40787,40787,40787
14805,1814,8112311154,"milliliter","",40780,40790,"",4,40787,40787,40787,0,40787,40787,40787,40787,40787
14806,1814,8112311154,"/mL","",40780,40790,"",1,40787,40787,40787,0,40787,40787,40787,40787,40787
14807,1815,3026286,"unit per liter",8532,1,7390,670,528,3,196460,6381.52,23367,123,14,27,2373,12540
14808,1815,3026286,"gram per liter",8532,1,7390,670,132,3,196460,6381.52,23433.8,123,14,27,2373,12540
14809,1815,8156211174,"gram per liter",8532,1,7390,670,132,3,196460,6381.52,23433.8,123,14,27,2373,12540
14810,1815,8156211174,"unit per liter",8532,1,7390,670,528,3,196460,6381.52,23367,123,14,27,2373,12540
14811,1815,8136811163,"thousand per cubic millimeter",8507,2,355500,32320,72,13,2765000,254844,680281,4400,290,1046,39000,1083000
14812,1815,8116911160,"per microliter",8532,0,51840,4715,4050,0,465625,13758.5,35909.9,1210,81,253,10643,39270
14813,1815,8116911160,"microliter",8532,0,51840,4715,1350,0,465625,13758.5,35918.8,1210,81,253,10643,39270
14814,1815,3049400,"picogram per milliliter",8507,2,62360,5670,91,2,164077,33420.1,57238.5,40.6,2,2.9,24943,160376
14815,1814,3049400,"picogram per milliliter","",2,62360,"",133,2,164077,30146.3,55675.2,25.6,2,2.9,24943,160376
14816,1815,8155611156,"picogram per milliliter",8507,2,62360,5670,91,2,164077,33420.1,57238.5,40.6,2,2.9,24943,160376
14817,1814,8155611156,"picogram per milliliter","",2,62360,"",133,2,164077,30146.3,55675.2,25.6,2,2.9,24943,160376
14818,1815,8116511165,"copies per milliliter",8507,80,7330,660,2651,134,2016360,10001.1,70757.7,947,278,436,3193,12329
14819,1815,8115511158,"international unit per milliliter",8507,7920,3411670,309430,15,377690,3411670,1393260,1477340,390410,377690,377690,3411670,3411670
14820,1814,8115511158,"international unit per milliliter","",7920,3411670,"",25,7920,3411670,1105720,1259930,390410,7920,377690,1340930,3411670
14821,1815,8132911163,"copies per milliliter",8532,1,140,15,2646,1.01,1350000,12138.8,84546.4,5.6,1.4,2.2,53.4,4530
14822,1814,8150311184,"micro-international unit per milliliter","",0,49480,"",494,0,260270,21062.3,40211.7,1648,1,48,19818,75495
14823,1814,8150311184,"milli-international unit per milliliter","",0,49480,"",247,0,260270,21062.3,40252.6,1648,1,48,19818,75495
14824,1815,8150311184,"milli-international unit per milliliter",8532,0,49480,4500,247,0,260270,21062.3,40252.6,1648,1,48,19818,75495
14825,1814,8150311184,"milliunit per milliliter","",0,49480,"",247,0,260270,21062.3,40252.6,1648,1,48,19818,75495
14826,1815,8150311184,"micro-international unit per milliliter",8532,0,49480,4500,494,0,260270,21062.3,40211.7,1648,1,48,19818,75495
14827,1815,8150311184,"milliunit per milliliter",8532,0,49480,4500,247,0,260270,21062.3,40252.6,1648,1,48,19818,75495
14828,1815,3006407,"nanogram per milliliter",8532,5,790,70,13656,5,457500,1206.47,15159.9,86,27,45,272,1203
14829,1815,3006407,"ng/mL/hr",8532,5,790,70,2276,5,457500,1206.47,15162.7,86,27,45,272,1203
14830,1815,8113611168,"ng/mL/hr",8532,5,790,70,2276,5,457500,1206.47,15162.7,86,27,45,272,1203
14831,1815,8113611168,"nanogram per milliliter",8532,5,790,70,13656,5,457500,1206.47,15159.9,86,27,45,272,1203
14832,1814,8144011185,"international unit per liter","",190,3830000,"",12,198,3830000,1950070,1633850,2020000,198,198,3830000,3830000
14833,1815,8144011185,"international unit per liter",8507,190,3830000,348165,12,198,3830000,1950070,1633850,2020000,198,198,3830000,3830000
14834,1814,8156811203,"gram per liter","",0,620,"",267003,0,366430,613.1,4634.58,100,35,57,215,633
14835,1814,8156811203,"unit per liter","",0,620,"",1068012,0,366430,613.1,4634.57,100,35,57,215,633
14836,1815,8156811203,"unit per liter",8507,0,620,55,587324,0,366430,827.36,5738.84,123,40,67,286,863
14837,1815,8156811203,"gram per liter",8507,0,620,55,146831,0,366430,827.36,5738.85,123,40,67,286,863
14838,1815,3011996,"micro-international unit per milliliter",8532,1,58860,5350,45832,1,4150000,22898.4,61180.7,1466,2,25,23559,78088
14839,1814,3011996,"micro-international unit per milliliter","",1,58860,"",47204,1,4150000,22503.2,61850.5,1239,2,19,22200,76536
14840,1815,3011996,"milliunit per milliliter",8532,1,58860,5350,22916,1,4150000,22898.4,61181.4,1466,2,25,23559,78088
14841,1814,3011996,"milliunit per milliliter","",1,58860,"",23602,1,4150000,22503.2,61851.2,1239,2,19,22200,76536
14842,1815,3011996,"milli-international unit per milliliter",8532,1,58860,5350,22916,1,4150000,22898.4,61181.4,1466,2,25,23559,78088
14843,1814,3011996,"milli-international unit per milliliter","",1,58860,"",23602,1,4150000,22503.2,61851.2,1239,2,19,22200,76536
14844,1815,8147711155,"milliunit per milliliter",8532,1,58860,5350,22916,1,4150000,22898.4,61181.4,1466,2,25,23559,78088
14845,1815,8147711155,"milli-international unit per milliliter",8532,1,58860,5350,22916,1,4150000,22898.4,61181.4,1466,2,25,23559,78088
14846,1814,8147711155,"milli-international unit per milliliter","",1,58860,"",23602,1,4150000,22503.2,61851.2,1239,2,19,22200,76536
14847,1814,8147711155,"micro-international unit per milliliter","",1,58860,"",47204,1,4150000,22503.2,61850.5,1239,2,19,22200,76536
14848,1815,8147711155,"micro-international unit per milliliter",8532,1,58860,5350,45832,1,4150000,22898.4,61180.7,1466,2,25,23559,78088
14849,1814,8147711155,"milliunit per milliliter","",1,58860,"",23602,1,4150000,22503.2,61851.2,1239,2,19,22200,76536
14850,1814,8145011174,"thousand per cubic millimeter","",0,105400,"",623,0,4043000,141730,458509,8000,208,1525,41875,245000
14851,1815,8145011174,"thousand per cubic millimeter",8532,0,105400,9580,294,1,4043000,155843,498233,8000,196,1711,39750,251000
14852,1814,3028718,"nanogram per deciliter","",20,2180,"",3845,20,24582,501.81,2133.02,74,27,40,161,375
14853,1815,3028718,"nanogram per deciliter",8507,20,2180,195,420,20,24582,1306.81,3592.06,193,38,80,917,2831
14854,1815,8150311167,"nanogram per deciliter",8507,20,2180,195,420,20,24582,1306.81,3592.06,193,38,80,917,2831
14855,1814,8150311167,"nanogram per deciliter","",20,2180,"",3845,20,24582,501.81,2133.02,74,27,40,161,375
14856,1814,3006923,"Arbitrary unit/liter","",5,70,"",577285,5,13325,41.22,156.87,21,11,15,33,59
14857,1815,3006923,"Arbitrary unit/liter",8507,5,70,5,277096,5,13325,47.32,168.73,24,12,17,38,69
14858,1814,8157611199,"Arbitrary unit/liter","",5,70,"",577285,5,13325,41.22,156.87,21,11,15,33,59
14859,1815,8157611199,"Arbitrary unit/liter",8507,5,70,5,277096,5,13325,47.32,168.73,24,12,17,38,69
14860,1815,8142911188,"Milligram per day",8507,1750,7690,540,10,1752.4,7688.5,4597.62,2095.64,5032.8,1752.4,3337.2,5177.2,7688.5
14861,1814,8142911188,"Milligram per day","",1750,7690,"",22,1752.4,7688.5,4292.02,1836.04,4101.4,1764,2839,5177.2,6820.5
14862,1815,3016771,"gram per liter",8507,2,130,10,35351,3,10291,63.52,156.67,32,14,19,60,114
14863,1815,3016771,"unit per liter",8507,2,130,10,141404,3,10291,63.52,156.67,32,14,19,60,114
14864,1814,3016771,"gram per liter","",2,130,"",74721,2,10291,60.54,150.48,31,14,19,57,103
14865,1814,3016771,"unit per liter","",2,130,"",298884,2,10291,60.54,150.48,31,14,19,57,103
14866,1814,8152511170,"gram per liter","",2,130,"",74698,2,10291,60.49,150.39,31,14,19,57,103
14867,1815,8152511170,"gram per liter",8507,2,130,10,35346,3,10291,63.51,156.68,32,14,19,60,114
14868,1814,8152511170,"unit per liter","",2,130,"",298792,2,10291,60.49,150.39,31,14,19,57,103
14869,1815,8152511170,"unit per liter",8507,2,130,10,141384,3,10291,63.51,156.68,32,14,19,60,114
14870,1814,3009927,"picogram per milliliter","",10,770,"",11459,10,8271,306.46,669.87,77,21,36,279,762
14871,1815,3009927,"picogram per milliliter",8507,10,770,70,4375,10,8271,235.65,567.39,68,20,31,212,560
14872,1814,8119911163,"picogram per milliliter","",10,770,"",11459,10,8271,306.46,669.87,77,21,36,279,762
14873,1815,8119911163,"picogram per milliliter",8507,10,770,70,4375,10,8271,235.65,567.39,68,20,31,212,560
14874,1815,8153311176,"cells per microliter",8507,1470,8830,670,695,1558,15439,4279.88,2014.81,3815,2322,3076,4719,6415
14875,1815,3023589,"picogram per milliliter",8507,30,2060,185,1134,37,33100,1516.12,3953.66,434,153,233,960,2800
14876,1815,8138311153,"picogram per milliliter",8507,30,2060,185,1134,37,33100,1516.12,3953.66,434,153,233,960,2800
14877,1814,8136911163,"centimeter","",130,210,"",725,0.5,15451,272.28,1153.23,167.6,144.8,159,177.8,185.4
14878,1815,8136911163,"centimeter",8532,130,210,5,313,0.5,15451,395.39,1742.11,162.5,143.6,154.4,167.4,172
14879,1815,3007164,"milligram per deciliter",8532,0.1,480,45,232336,0.13,9343,205.33,288.86,162,58,103,236,327
14880,1815,8158811166,"milligram per deciliter",8532,2,490,45,227296,2,9343,205.85,291.61,162,58,103,236,328
14881,1815,3020416,"nanogram per milliliter of red blood cells",8532,0,1740,160,14419,41,66568,865.09,648.93,815,467,618,1060,1305
14882,1815,8119511162,"nanogram per milliliter of red blood cells",8532,0,1720,155,18253,0,66568,844.88,593.28,797,454,601,1033,1272
14883,1815,3027238,"international unit per milliliter",8532,0.2,120,10,21875,0.2,8843,149.53,538.05,1.5,0.3,0.5,46.1,361
14884,1815,8137911144,"international unit per milliliter",8532,0.2,120,10,21875,0.2,8843,149.53,538.05,1.5,0.3,0.5,46.1,361
14885,1815,3022813,"micromole per liter",8532,3,1290,115,1334,3,12445,356.22,535.78,125,41,53,546,1019
14886,1814,3022813,"micromole per liter","",3,1290,"",2338,3,12445,332.16,495.19,80,43,53,483,1022
14887,1814,8124011158,"micromole per liter","",3,1290,"",2338,3,12445,332.16,495.19,80,43,53,483,1022
14888,1815,8124011158,"micromole per liter",8532,3,1290,115,1334,3,12445,356.22,535.78,125,41,53,546,1019
14889,1815,3007220,"unit per liter",8507,10,780,70,968,14,13981,422.32,1205.4,147,56,84,362,635
14890,1815,3007220,"gram per liter",8507,10,780,70,242,14,13981,422.32,1207.27,147,56,84,362,635
14891,1815,8119011164,"gram per liter",8507,10,780,70,242,14,13981,422.32,1207.27,147,56,84,362,635
14892,1815,8119011164,"unit per liter",8507,10,780,70,968,14,13981,422.32,1205.4,147,56,84,362,635
14893,1814,3013906,"international unit per milliliter","",37300,600000,"",10,37300,600000,318650,296569,37300,37300,37300,600000,600000
14894,1815,3013906,"international unit per milliliter",8532,37300,600000,51155,10,37300,600000,318650,296569,37300,37300,37300,600000,600000
14895,1815,8143611160,"international unit per milliliter",8532,37300,600000,51155,10,37300,600000,318650,296569,37300,37300,37300,600000,600000
14896,1814,8143611160,"international unit per milliliter","",37300,600000,"",10,37300,600000,318650,296569,37300,37300,37300,600000,600000
14897,1815,8146711161,"milligram per 24 hours",8507,4,2540,230,1111,4,32074,1550.28,3279.23,300,101,158,1110,4724
