concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,question_order_number,"question_string",section_num
43528814,"Are you currently prescribed medications and/or receiving treatment for Hyperthyroidism?","Endocrine_RxMedsforHyperthyroidism","Personal Medical History",43529712,0,1,"43528758.43529066.43528814",1,1,5,"Rx Meds for Hyperthyroidism: Yes| Skip|Rx Meds for Hyperthyroidism: No",0
43528815,"Are you currently prescribed medications and/or receiving treatment for Hypothyroidism?","Endocrine_RxMedsforHypothyroidism","Personal Medical History",43529712,0,1,"43528758.43529075.43528815",1,1,5,"Rx Meds for Hypothyroidism: Yes|Rx Meds for Hypothyroidism: No| Skip",0
43528816,"Are you currently prescribed medications and/or receiving treatment for Other/unknown diabetes?","Endocrine_RxMedsforOtherDiabetes","Personal Medical History",43529712,0,1,"43528758.43529668.43528816",1,1,5,"Rx Meds for Other Diabetes: No|Rx Meds for Other Diabetes: Yes| Skip",0
43528817,"Are you currently prescribed medications and/or receiving treatment for Other/unknown thyroid condition?","Endocrine_RxMedsforOtherThyroid","Personal Medical History",43529712,0,1,"43528758.43529676.43528817",1,1,5," Skip|Rx Meds for Other Thyroid: Yes|Rx Meds for Other Thyroid: No",0
43528819,"Are you currently prescribed medications and/or receiving treatment for Type 1 Diabetes?","Endocrine_RxMedsforType1Diabetes","Personal Medical History",43529712,0,1,"43528758.43529923.43528819",1,1,5,"Rx Meds for Type 1 Diabetes: Yes| Skip|Rx Meds for Type 1 Diabetes: No",0
43528820,"Are you currently prescribed medications and/or receiving treatment for Type 2 Diabetes?","Endocrine_RxMedsforType2Diabetes","Personal Medical History",43529712,0,1,"43528758.43529932.43528820",1,1,5,"Rx Meds for Type 2 Diabetes: Yes| Skip|Rx Meds for Type 2 Diabetes: No",0
43528821,"Are you currently prescribed medications and/or receiving treatment for Blindness?","HearingVision_RxMedsforBlindness","Personal Medical History",43529712,0,1,"43528759.43528474.43528821",1,1,8,"Rx Meds for Blindness: Yes| Skip|Rx Meds for Blindness: No",0
43528822,"Are you currently prescribed medications and/or receiving treatment for Cataracts?","HearingVision_RxMedsforCataracts","Personal Medical History",43529712,0,1,"43528759.43528528.43528822",1,1,8," Skip|Rx Meds for Cataracts: Yes|Rx Meds for Cataracts: No",0
43528823,"Are you currently prescribed medications and/or receiving treatment for Dry eyes?","HearingVision_RxMedsforDryEyes","Personal Medical History",43529712,0,1,"43528759.43528659.43528823",1,1,8,"Rx Meds for Dry Eyes: No| Skip|Rx Meds for Dry Eyes: Yes",0
43528824,"Are you currently prescribed medications and/or receiving treatment for Farsighted?","HearingVision_RxMedsforFarSightedness","Personal Medical History",43529712,0,1,"43528759.43528699.43528824",1,1,8," Skip|Rx Meds for Far Sightedness: Yes|Rx Meds for Far Sightedness: No",0
43528825,"Are you currently prescribed medications and/or receiving treatment for Glaucoma?","HearingVision_RxMedsforGlaucoma","Personal Medical History",43529712,0,1,"43528759.43528731.43528825",1,1,8," Skip|Rx Meds for Glaucoma: No|Rx Meds for Glaucoma: Yes",0
43528826,"Are you currently prescribed medications and/or receiving treatment for Severe hearing loss or partial deafness in one or both ears?","HearingVision_RxMedsforHearingLoss","Personal Medical History",43529712,0,1,"43528759.1384396.43528826",1,1,8,"Rx Meds for Near Hearing Loss: Yes|Rx Meds for Hearing Loss: No| Skip",0
43528827,"Are you currently prescribed medications and/or receiving treatment for Macular degeneration?","HearingVision_RxMedsforMacularDegeneration","Personal Medical History",43529712,0,1,"43528759.43529196.43528827",1,1,8,"Rx Meds for Macular Degeneration: Yes| Skip|Rx Meds for Macular Degeneration: No",0
43528828,"Are you currently prescribed medications and/or receiving treatment for Nearsighted?","HearingVision_RxMedsforNearSightedness","Personal Medical History",43529712,0,1,"43528759.43529265.43528828",1,1,8,"Rx Meds for Near Sightedness: Yes|Rx Meds for Near Sightedness: No| Skip",0
43528829,"Are you currently prescribed medications and/or receiving treatment for Tinnitus?","HearingVision_RxMedsforTinnitus","Personal Medical History",43529712,0,1,"43528759.43529917.43528829",1,1,8,"Rx Meds for Near Tinnitus: Yes|Rx Meds for Tinnitus: No| Skip",0
43528830,"Are you currently prescribed medications and/or receiving treatment for Chronic sinus infections?","InfectiousDiseases_RxMedsforChronicSinus","Personal Medical History",43529712,0,1,"1384662.1384659.43528830",1,1,9,"Rx Meds for Chronic Sinus: No| Skip|Rx Meds for Chronic Sinus: Yes",0
43528831,"Are you currently prescribed medications and/or receiving treatment for Hepatitis C?","InfectiousDiseases_RxMedsforHepatitisC","Personal Medical History",43529712,0,1,"1384662.1384588.43528831",1,1,9,"Rx Meds for Hepatitis C: No| Skip|Rx Meds for Hepatitis C: Yes",0
43528832,"Are you currently prescribed medications and/or receiving treatment for HIV/AIDS?","InfectiousDiseases_RxMedsforHIVAIDS","Personal Medical History",43529712,0,1,"1384662.1384391.43528832",1,1,9,"Rx Meds for HIV/AIDS: No|Rx Meds for HIV/AIDS: Yes| Skip",0
43528833,"Are you currently prescribed medications and/or receiving treatment for Tuberculosis?","InfectiousDiseases_RxMedsforTuberculosis","Personal Medical History",43529712,0,1,"1384662.1384555.43528833",1,1,9,"Rx Meds for Tuberculosis: No|Rx Meds for Tuberculosis: Yes| Skip",0
43528834,"Are you currently prescribed medications and/or receiving treatment for Recurrent urinary tract infections (uti)/bladder infections?","InfectiousDiseases_RxMedsforUrinaryTract","Personal Medical History",43529712,0,1,"1384662.1384614.43528834",1,1,9,"Rx Meds for Urinary Tract: Yes| Skip|Rx Meds for Urinary Tract: No",0
43528835,"Are you currently prescribed medications and/or receiving treatment for Acute kidney disease with no current dialysis?","Kidney_RxMedsforAcuteKidneyNoDialysis","Personal Medical History",43529712,0,1,"1384487.1384395.43528835",1,1,6," Skip|Rx Meds for Acute Kidney No Dialysis: Yes|Rx Meds for Acute Kidney No Dialysis: No",0
43528836,"Are you currently prescribed medications and/or receiving treatment for Kidney stones?","Kidney_RxMedsforKidneyStones","Personal Medical History",43529712,0,1,"1384487.1384515.43528836",1,1,6,"Rx Meds for Kidney Stones: Yes| Skip|Rx Meds for Kidney Stones: No",0
43528837,"Are you currently prescribed medications and/or receiving treatment for Kidney disease with dialysis?","Kidney_RxMedsforKidneyWithDialysis","Personal Medical History",43529712,0,1,"1384487.1384563.43528837",1,1,6,"Rx Meds for Kidney With Dialysis: No| Skip|Rx Meds for Kidney With Dialysis: Yes",0
43528838,"Are you currently prescribed medications and/or receiving treatment for Kidney disease without dialysis?","Kidney_RxMedsforKidneyWithoutDialysis","Personal Medical History",43529712,0,1,"1384487.1384414.43528838",1,1,6,"Rx Meds for Kidney Without Dialysis: No|Rx Meds for Kidney Without Dialysis: Yes| Skip",0
43528839,"Are you currently prescribed medications and/or receiving treatment for Attention-deficit/hyperactivity disorder (ADHD)?","MentalHealth_RxMedsforADHD","Personal Medical History",43529712,0,1,"1384495.1384510.43528839",1,1,11,"Rx Meds for ADHD: Yes| Skip|Rx Meds for ADHD: No",0
43528841,"Are you currently prescribed medications and/or receiving treatment for Anxiety reaction/panic disorder?","MentalHealth_RxMedsforAnxiety","Personal Medical History",43529712,0,1,"1384495.1384475.43528841",1,1,11," Skip|Rx Meds for Anxiety: Yes|Rx Meds for Anxiety: No",0
43528842,"Are you currently prescribed medications and/or receiving treatment for Bipolar disorder?","MentalHealth_RxMedsforBipolar","Personal Medical History",43529712,0,1,"1384495.1384669.43528842",1,1,11," Skip|Rx Meds for Bipolar: No|Rx Meds for Bipolar: Yes",0
43528843,"Are you currently prescribed medications and/or receiving treatment for Depression?","MentalHealth_RxMedsforDepression","Personal Medical History",43529712,0,1,"1384495.1384656.43528843",1,1,11,"Rx Meds for Depression: No| Skip|Rx Meds for Depression: Yes",0
43528844,"Are you currently prescribed medications and/or receiving treatment for Eating disorder?","MentalHealth_RxMedsforEatingDisorder","Personal Medical History",43529712,0,1,"1384495.1384558.43528844",1,1,11," Skip|Rx Meds for Eating Disorder: Yes|Rx Meds for Eating Disorder: No",0
43528845,"Are you currently prescribed medications and/or receiving treatment for Personality disorder?","MentalHealth_RxMedsforPersonalityDisorder","Personal Medical History",43529712,0,1,"1384495.1384622.43528845",1,1,11,"Rx Meds for Personality Disorder: No|Rx Meds for Personality Disorder: Yes| Skip",0
43528846,"Are you currently prescribed medications and/or receiving treatment for Post-traumatic stress disorder (PTSD)?","MentalHealth_RxMedsforPTSD","Personal Medical History",43529712,0,1,"1384495.1384443.43528846",1,1,11,"Rx Meds for PTSD: No| Skip|Rx Meds for PTSD: Yes",0
43528847,"Are you currently prescribed medications and/or receiving treatment for Schizophrenia?","MentalHealth_RxMedsforSchizophrenia","Personal Medical History",43529712,0,1,"1384495.1384557.43528847",1,1,11,"Rx Meds for Schizophrenia: Yes|Rx Meds for Schizophrenia: No| Skip",0
43528848,"Are you currently prescribed medications and/or receiving treatment for Social phobia?","MentalHealth_RxMedsforSocialPhobia","Personal Medical History",43529712,0,1,"1384495.1384464.43528848",1,1,11,"Rx Meds for Social Phobia: No|Rx Meds for Social Phobia: Yes| Skip",0
43528850,"Are you currently prescribed medications and/or receiving treatment for Chronic fatigue?","NervousSystem_RxMedsforChronicFatigue","Personal Medical History",43529712,0,1,"1384526.1384585.43528850",1,1,10," Skip|Rx Meds for Chronic Fatigue: Yes|Rx Meds for Chronic Fatigue: No",0
43528851,"Are you currently prescribed medications and/or receiving treatment for Concussion or loss of consciousness?","NervousSystem_RxMedsforConcussion","Personal Medical History",43529712,0,1,"1384526.1384402.43528851",1,1,10," Skip|Rx Meds for Concussion: Yes|Rx Meds for Concussion: No",0
43528852,"Are you currently prescribed medications and/or receiving treatment for Dementia?","NervousSystem_RxMedsforDementia","Personal Medical History",43529712,0,1,"1384526.1384435.43528852",1,1,10," Skip|Rx Meds for Dementia: No|Rx Meds for Dementia: Yes",0
43528853,"Are you currently prescribed medications and/or receiving treatment for Epilepsy or seizure?","NervousSystem_RxMedsforEpilepsy","Personal Medical History",43529712,0,1,"1384526.1384524.43528853",1,1,10,"Rx Meds for Epilepsy: Yes|Rx Meds for Epilepsy: No| Skip",0
43528854,"Are you currently prescribed medications and/or receiving treatment for Insomnia?","NervousSystem_RxMedsforInsomnia","Personal Medical History",43529712,0,1,"1384526.1384444.43528854",1,1,10,"Rx Meds for Insomnia: Yes|Rx Meds for Insomnia: No| Skip",0
43528855,"Are you currently prescribed medications and/or receiving treatment for Memory loss or impairment?","NervousSystem_RxMedsforMemoryLoss","Personal Medical History",43529712,0,1,"1384526.1384531.43528855",1,1,10," Skip|Rx Meds for Memory Loss: Yes|Rx Meds for Memory Loss: No",0
43528856,"Are you currently prescribed medications and/or receiving treatment for Migraine headaches?","NervousSystem_RxMedsforMigraine","Personal Medical History",43529712,0,1,"1384526.1384427.43528856",1,1,10,"Rx Meds for Migraine: No|Rx Meds for Migraine: Yes| Skip",0
43528857,"Are you currently prescribed medications and/or receiving treatment for Multiple sclerosis?","NervousSystem_RxMedsforMultipleSclerosis","Personal Medical History",43529712,0,1,"1384526.1384591.43528857",1,1,10," Skip|Rx Meds for Multiple Sclerosis: No|Rx Meds for Multiple Sclerosis: Yes",0
43528858,"Are you currently prescribed medications and/or receiving treatment for Muscular dystrophy (MD)?","NervousSystem_RxMedsforMuscularDystrophy","Personal Medical History",43529712,0,1,"1384526.1384503.43528858",1,1,10,"Rx Meds for Muscular Dystrophy: No| Skip|Rx Meds for Muscular Dystrophy: Yes",0
43528859,"Are you currently prescribed medications and/or receiving treatment for Narcolepsy?","NervousSystem_RxMedsforNarcolepsy","Personal Medical History",43529712,0,1,"1384526.1384650.43528859",1,1,10," Skip|Rx Meds for Narcolepsy: No|Rx Meds for Narcolepsy: Yes",0
43528860,"Are you currently prescribed medications and/or receiving treatment for Neuropathy?","NervousSystem_RxMedsforNeuropathy","Personal Medical History",43529712,0,1,"1384526.1384599.43528860",1,1,10," Skip|Rx Meds for Neuropathy: Yes|Rx Meds for Neuropathy: No",0
43528862,"Are you currently prescribed medications and/or receiving treatment for Parkinson's disease?","NervousSystem_RxMedsforParkinsonsDisease","Personal Medical History",43529712,0,1,"1384526.1384568.43528862",1,1,10,"Rx Meds for Parkinson's Disease: Yes| Skip|Rx Meds for Parkinson's Disease: No",0
43528863,"Are you currently prescribed medications and/or receiving treatment for Restless leg syndrome?","NervousSystem_RxMedsforRestlessLeg","Personal Medical History",43529712,0,1,"1384526.1384616.43528863",1,1,10," Skip|Rx Meds for Restless Leg: Yes|Rx Meds for Restless Leg: No",0
43528864,"Are you currently prescribed medications and/or receiving treatment for Spinal cord injury or impairment?","NervousSystem_RxMedsforSpinalCordInjury","Personal Medical History",43529712,0,1,"1384526.1384577.43528864",1,1,10,"Rx Meds for Spinal Cord Injury: Yes|Rx Meds for Spinal Cord Injury: No| Skip",0
43528865,"Are you currently prescribed medications and/or receiving treatment for Traumatic brain injury (TBI)?","NervousSystem_RxMedsforTraumaBrainInjury","Personal Medical History",43529712,0,1,"1384526.1384496.43528865",1,1,10,"Rx Meds for Trauma Brain Injury: No| Skip|Rx Meds for Trauma Brain Injury: Yes",0
43528866,"Are you currently prescribed medications and/or receiving treatment for Acne?","Other_RxMedsforAcne","Personal Medical History",43529712,0,1,"1384430.43528355.43528866",1,1,12,"Rx Meds for Acne: Yes|Rx Meds for Acne: No| Skip",0
43528867,"Are you currently prescribed medications and/or receiving treatment for Allergies?","Other_RxMedsforAllergies","Personal Medical History",43529712,0,1,"1384430.43528377.43528867",1,1,12,"Rx Meds for Allergies: Yes| Skip|Rx Meds for Allergies: No",0
43528868,"Are you currently prescribed medications and/or receiving treatment for Enlarged prostate?","Other_RxMedsforEnlargedProstate","Personal Medical History",43529712,0,1,"1384430.43528684.43528868",1,1,12," Skip|Rx Meds for Enlarged Prostate: No|Rx Meds for Enlarged Prostate: Yes",0
43528869,"Are you currently prescribed medications and/or receiving treatment for Obesity?","Other_RxMedsforObesity","Personal Medical History",43529712,0,1,"1384430.43529594.43528869",1,1,12,"Rx Meds for Obesity: No| Skip|Rx Meds for Obesity: Yes",0
43528870,"Are you currently prescribed medications and/or receiving treatment for Skin condition (e.g. Eczema, Psoriasis)?","Other_RxMedsforSkinCondition","Personal Medical History",43529712,0,1,"1384430.43529831.43528870",1,1,12," Skip|Rx Meds for Skin Condition: Yes|Rx Meds for Skin Condition: No",0
43528871,"Are you currently prescribed medications and/or receiving treatment for Vitamin B deficiency?","Other_RxMedsforVitaminBDeficiency","Personal Medical History",43529712,0,1,"1384430.43529967.43528871",1,1,12,"Rx Meds for Vitamin B Deficiency: No|Rx Meds for Vitamin B Deficiency: Yes| Skip",0
43528872,"Are you currently prescribed medications and/or receiving treatment for Vitamin D deficiency?","Other_RxMedsforVitaminDDeficiency","Personal Medical History",43529712,0,1,"1384430.43529968.43528872",1,1,12,"Rx Meds for Vitamin D Deficiency: No|Rx Meds for Vitamin D Deficiency: Yes| Skip",0
43528873,"Are you currently prescribed medications and/or receiving treatment for Asthma?","Respiratory_RxMedsforAsthma","Personal Medical History",43529712,0,1,"1384592.43528439.43528873",1,1,2,"Rx Meds for Asthma: Yes|Rx Meds for Asthma: No| Skip",0
43528875,"Are you currently prescribed medications and/or receiving treatment for Sleep Apnea?","Respiratory_RxMedsforSleepApnea","Personal Medical History",43529712,0,1,"1384592.43529837.43528875",1,1,2,"Rx Meds for Sleep Apnea: Yes|Rx Meds for Sleep Apnea: No| Skip",0
43528877,"Are you currently prescribed medications and/or receiving treatment for Carpal tunnel syndrome?","SkeletalMuscular_RxMedsforCarpalTunnel","Personal Medical History",43529712,0,1,"43528757.43528524.43528877",1,1,7," Skip|Rx Meds for Carpal Tunnel: Yes|Rx Meds for Carpal Tunnel: No",0
43528878,"Are you currently prescribed medications and/or receiving treatment for Fibromyalgia?","SkeletalMuscular_RxMedsforFibromyalgia","Personal Medical History",43529712,0,1,"43528757.43528713.43528878",1,1,7," Skip|Rx Meds for Fibromyalgia: Yes|Rx Meds for Fibromyalgia: No",0
43528879,"Are you currently prescribed medications and/or receiving treatment for Fractured/broken any bones in the last 5 years?","SkeletalMuscular_RxMedsforFracturedBrokenBone","Personal Medical History",43529712,0,1,"43528757.1384657.43528879",1,1,7,"Rx Meds for Fractured Broken Bone: No|Rx Meds for Fractured Broken Bone: Yes| Skip",0
43528880,"Are you currently prescribed medications and/or receiving treatment for Gout?","SkeletalMuscular_RxMedsforGout","Personal Medical History",43529712,0,1,"43528757.43528742.43528880",1,1,7," Skip|Rx Meds for Gout: Yes|Rx Meds for Gout: No",0
43528881,"Are you currently prescribed medications and/or receiving treatment for Systemic lupus?","SkeletalMuscular_RxMedsforLupus","Personal Medical History",43529712,0,1,"43528757.1384389.43528881",1,1,7,"Rx Meds for Lupus: No|Rx Meds for Lupus: Yes| Skip",0
43528882,"Are you currently prescribed medications and/or receiving treatment for Osteoporosis?","SkeletalMuscular_RxMedsforOsteoporosis","Personal Medical History",43529712,0,1,"43528757.43529616.43528882",1,1,7,"Rx Meds for Osteoporosis: No|Rx Meds for Osteoporosis: Yes| Skip",0
43528883,"Are you currently prescribed medications and/or receiving treatment for Spine, muscle, or bone disorders (non-cancer)?","SkeletalMuscular_RxMedsforSpineMuscleBone","Personal Medical History",43529712,0,1,"43528757.1384534.43528883",1,1,7,"Rx Meds for Spine Muscle Bone: No| Skip|Rx Meds for Spine Muscle Bone: Yes",0
43528886,"Cancer Conditions: Head Neck Cancer","CancerConditions_HeadNeckCancer","Family Health History",43528698,20,1,"43528515.43528886.43528886",0,0,0,"Father Cancer Condition: Head Neck Cancer|Grandparent Cancer Condition: Head Neck Cancer|Mother Cancer Condition: Head Neck Cancer|Son Cancer Condition: Head Neck Cancer|Sibling Cancer Condition: Head Neck Cancer|Daughter Cancer Condition: Head Neck Cancer",0
43528910,"Circulatory Conditions: Heart Attack","CirculatoryConditions_HeartAttack","Family Health History",43528698,20,1,"1384639.43528910.43528910",0,0,0,"Son Circulatory Condition: Heart Attack|Sibling Circulatory Condition: Heart Attack|Daughter Circulatory Condition: Heart Attack|Father Circulatory Condition: Heart Attack|Grandparent Circulatory Condition: Heart Attack|Mother Circulatory Condition: Heart Attack",0
43528917,"Please indicate if your mother has ever been diagnosed with any of these circulatory conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_MotherCircCondition","Family Health History",43528698,40740,1,"43528764.43528917.43528917",1,0,0,"Mother Circulatory Condition: High Cholesterol|Mother Circulatory Condition: Peripheral Vascular Disease|Mother Circulatory Condition: Pulmonary Embolism Thrombosis|Mother Circulatory Condition: Atrial Fibrilation|Mother Circulatory Condition: Anemia|Mother Circulatory Condition: Coronary Artery Heart Disease|Mother Circulatory Condition: Aortic Aneurysm|Mother Circulatory Condition: High Blood Pressure|Mother Circulatory Condition: Stroke|Mother Circulatory Condition: Sickle Cell Disease|Mother Circulatory Condition: Congestive Heart Failure|Mother Circulatory Condition: Sudden Death|Mother Circulatory Condition: Heart Valve Disease|Mother Circulatory Condition: Heart Attack| Skip",0
43528918,"Circulatory Conditions: Heart Valve Disease","CirculatoryConditions_HeartValveDisease","Family Health History",43528698,20,1,"1384639.43528918.43528918",0,0,0,"Daughter Circulatory Condition: Heart Valve Disease|Mother Circulatory Condition: Heart Valve Disease|Sibling Circulatory Condition: Heart Valve Disease|Son Circulatory Condition: Heart Valve Disease|Grandparent Circulatory Condition: Heart Valve Disease|Father Circulatory Condition: Heart Valve Disease",0
43528928,"Circulatory Condition: High Blood Pressure","CirculatoryCondition_HighBloodPressure","Family Health History",43528698,20,1,"1384639.43528928.43528928",0,0,0,"Grandparent Circulatory Condition: High Blood Pressure|Son Circulatory Condition: High Blood Pressure|Daughter Circulatory Condition: High Blood Pressure|Father Circulatory Condition: High Blood Pressure|Sibling Circulatory Condition: High Blood Pressure|Mother Circulatory Condition: High Blood Pressure",0
43528936,"Circulatory Conditions: High Cholesterol","CirculatoryConditions_HighCholesterol","Family Health History",43528698,20,1,"1384639.43528936.43528936",0,0,0,"Mother Circulatory Condition: High Cholesterol|Grandparent Circulatory Condition: High Cholesterol|Son Circulatory Condition: High Cholesterol|Father Circulatory Condition: High Cholesterol|Sibling Circulatory Condition: High Cholesterol|Daughter Circulatory Condition: High Cholesterol",0
43528944,"Please indicate if your mother has ever been diagnosed with any of these hormone/endocrine conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_MotherEndocrineCondition","Family Health History",43528698,40740,1,"43528764.43528944.43528944",1,0,0,"Mother Endocrine Condition: Hyperthyroidism|Mother Endocrine Condition: Hypothyroidism| Skip|Mother Endocrine Condition: Type 1 Diabetes|Mother Endocrine Condition: Other Diabetes|Mother Endocrine Condition: Type 2 Diabetes",0
43529062,"Kidney Condition: Kidney Disease","KidneyCondition_KidneyDisease","Family Health History",43528698,20,1,"43529158.43529062.43529062",0,0,0,"Mother Kidney Condition: Kidney Disease|Grandparent Kidney Condition: Kidney Disease|Son Kidney Condition: Kidney Disease|Daughter Kidney Condition: Kidney Disease|Father Kidney Condition: Kidney Disease|Sibling Kidney Condition: Kidney Disease",0
43529065,"Endocrine Condition: Hyperthyroidism","EndocrineCondition_Hyperthyroidism","Family Health History",43528698,20,1,"43528761.43529065.43529065",0,0,0,"Mother Endocrine Condition: Hyperthyroidism|Grandparent Endocrine Condition: Hyperthyroidism|Sibling Endocrine Condition: Hyperthyroidism|Father Endocrine Condition: Hyperthyroidism|Son Endocrine Condition: Hyperthyroidism|Daughter Endocrine Condition: Hyperthyroidism",0
43529074,"Endocrine Condition: Hypothyroidism","EndocrineCondition_Hypothyroidism","Family Health History",43528698,20,1,"43528761.43529074.43529074",0,0,0,"Mother Endocrine Condition: Hypothyroidism|Daughter Endocrine Condition: Hypothyroidism|Father Endocrine Condition: Hypothyroidism|Grandparent Endocrine Condition: Hypothyroidism|Sibling Endocrine Condition: Hypothyroidism|Son Endocrine Condition: Hypothyroidism",0
43529136,"Cancer Conditions: Kidney Cancer","CancerConditions_KidneyCancer","Family Health History",43528698,20,1,"43528515.43529136.43529136",0,0,0,"Mother Cancer Condition: Kidney Cancer|Father Cancer Condition: Kidney Cancer|Son Cancer Condition: Kidney Cancer|Grandparent Cancer Condition: Kidney Cancer|Daughter Cancer Condition: Kidney Cancer|Sibling Cancer Condition: Kidney Cancer",0
43529152,"Please indicate if your daughter(s) has/have ever been diagnosed with any of these kidney conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_DaughterKidneyCondition","Family Health History",43528698,40740,1,"43528650.43529152.43529152",1,0,0," Skip|Daughter Kidney Condition: Kidney Disease|Daughter Kidney Condition: Kidney Stones",0
43529153,"Please indicate if your father has ever been diagnosed with any of these kidney conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_FatherKidneyCondition","Family Health History",43528698,40740,1,"43528763.43529153.43529153",1,0,0,"Father Kidney Condition: Kidney Stones| Skip|Father Kidney Condition: Kidney Disease",0
43529154,"Please indicate if your grandparent(s) has/have ever been diagnosed with any of these kidney conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_GrandparentKidney","Family Health History",43528698,40740,1,"43528765.43529154.43529154",1,0,0,"Grandparent Kidney Condition: Kidney Stones| Skip|Grandparent Kidney Condition: Kidney Disease",0
43529155,"Please indicate if your mother has ever been diagnosed with any of these kidney conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_MotherKidneyCondition","Family Health History",43528698,40740,1,"43528764.43529155.43529155",1,0,0,"Mother Kidney Condition: Kidney Disease|Mother Kidney Condition: Kidney Stones| Skip",0
43529156,"Please indicate if your brothers and/or sisters [people with the same mother and/or father as you] have ever been diagnosed with any of these kidney conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_SiblingKidneyCondition","Family Health History",43528698,40740,1,"43528649.43529156.43529156",1,0,0," Skip|Sibling Kidney Condition: Kidney Disease|Sibling Kidney Condition: Kidney Stones",0
43529157,"Please indicate if your son(s) has/have ever been diagnosed with any of these kidney conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_SonKidneyCondition","Family Health History",43528698,40740,1,"43528651.43529157.43529157",1,0,0," Skip|Son Kidney Condition: Kidney Stones|Son Kidney Condition: Kidney Disease",0
43529158,"Diagnosed Health Condition: Kidney Condition","DiagnosedHealthCondition_KidneyCondition","Family Health History",43528698,20,0,"43529158",0,0,6,"Skip|Kidney Condition: Kidney Disease|Kidney Condition: Kidney Stones",0
43529162,"Kidney Condition: Kidney Stones","KidneyCondition_KidneyStones","Family Health History",43528698,20,1,"43529158.43529162.43529162",0,0,0,"Father Kidney Condition: Kidney Stones|Daughter Kidney Condition: Kidney Stones|Sibling Kidney Condition: Kidney Stones|Son Kidney Condition: Kidney Stones|Mother Kidney Condition: Kidney Stones|Grandparent Kidney Condition: Kidney Stones",0
43529170,"Other Conditions: Liver Condition","DiagnosedHealthCondition_LiverCondition","Family Health History",43528698,20,1,"43529638.43529170.43529170",0,0,0,"Daughter Other Health Condition: Liver Condition|Mother Other Health Condition: Liver Condition|Son Other Health Condition: Liver Condition|Father Other Health Condition: Liver Condition|Grandparent Other Health Condition: Liver Condition|Sibling Other Health Condition: Liver Condition",0
43529184,"Cancer Conditions: Lung Cancer","CancerConditions_LungCancer","Family Health History",43528698,20,1,"43528515.43529184.43529184",0,0,0,"Father Cancer Condition: Lung Cancer|Grandparent Cancer Condition: Lung Cancer|Son Cancer Condition: Lung Cancer|Daughter Cancer Condition: Lung Cancer|Sibling Cancer Condition: Lung Cancer|Mother Cancer Condition: Lung Cancer",0
43529191,"Please indicate if your mother has ever been diagnosed with any of these respiratory conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_MotherRespCondition","Family Health History",43528698,40740,1,"43528764.43529191.43529191",1,0,0,"Mother Respiratory Condition: Sleep Apnea|Mother Respiratory Condition: Chronic Lung Disease|Mother Respiratory Condition: Asthma| Skip",0
43529196,"Hearing Vision Conditions: Macular Degeneration","HearingVisionConditions_MacularDegeneration","Family Health History",43528698,20,1,"43529966.43529196.43529196",0,0,0,"Sibling Vision Condition: Macular Degeneration|Mother Vision Condition: Macular Degeneration|Father Vision Condition: Macular Degeneration|Daughter Vision Condition: Macular Degeneration|Grandparent Vision Condition: Macular Degeneration|Son Vision Condition: Macular Degeneration",0
43529213,"Please indicate if your daughter(s) has/have ever been diagnosed with any of these mental conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_DaughterMentalCondition","Family Health History",43528698,40740,1,"43528650.43529213.43529213",1,0,0,"Daughter Mental Condition: Drug Use|Daughter Mental Condition: Alcohol Use|Daughter Mental Condition: Anxiety Panic|Daughter Mental Condition: Depression|Daughter Mental Condition: Autism|Daughter Mental Condition: Bipolar|Daughter Mental Condition: Schizophrenia| Skip",0
43529214,"Please indicate if your grandparent(s) has/have ever been diagnosed with any of these mental conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_GrandparentMental","Family Health History",43528698,40740,1,"43528765.43529214.43529214",1,0,0,"Grandparent Mental Condition: Schizophrenia|Grandparent Mental Condition: Alcohol Use|Grandparent Mental Condition: Depression|Grandparent Mental Condition: Anxiety Panic|Grandparent Mental Condition: Drug Use| Skip|Grandparent Mental Condition: Bipolar|Grandparent Mental Condition: Autism",0
